ABBV open,AET open,ANTM open,BNTX open,CI open,JNJ open,MET open,MRK open,MRNA open,NVS open,PFE open,UNH open,dt,month,new_confirmed,new_deceased,new_tested,cumulative_confirmed,cumulative_deceased,cumulative_tested,new_persons_vaccinated,cumulative_persons_vaccinated,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,new_vaccine_doses_administered,cumulative_vaccine_doses_administered,new_persons_fully_vaccinated_pfizer,cumulative_persons_fully_vaccinated_pfizer,new_vaccine_doses_administered_pfizer,cumulative_vaccine_doses_administered_pfizer,new_persons_fully_vaccinated_moderna,cumulative_persons_fully_vaccinated_moderna,new_vaccine_doses_administered_moderna,cumulative_vaccine_doses_administered_moderna,new_persons_fully_vaccinated_janssen,cumulative_persons_fully_vaccinated_janssen,new_vaccine_doses_administered_janssen,cumulative_vaccine_doses_administered_janssen
95.26,,277.04,31.48,212.35,152.29,52.19,85.86,22.09,97.82,37.89,286.85,2020-02-11,Feb-20,0.0,0.0,,20.0,0.0,,,,,,,,,,,,,,,,,,,
95.98,,286.27,30.0,217.82,151.87,52.71,85.04,19.64,98.34,38.09,295.0,2020-02-12,Feb-20,2.0,0.0,,22.0,0.0,,,,,,,,,,,,,,,,,,,
96.85,,294.73,29.51,220.33,150.16,52.32,82.93,19.36,97.89,37.58,300.14,2020-02-13,Feb-20,1.0,0.0,,23.0,0.0,,,,,,,,,,,,,,,,,,,
95.23,,299.29,31.0,221.64,150.56,52.44,82.23,19.27,97.71,36.97,302.21,2020-02-14,Feb-20,1.0,0.0,,24.0,0.0,,,,,,,,,,,,,,,,,,,
93.67,,297.45,30.49,220.34,150.47,52.03,82.88,19.14,96.97,36.55,299.67,2020-02-18,Feb-20,5.0,0.0,,31.0,0.0,,,,,,,,,,,,,,,,,,,
93.77,,302.01,31.5,221.5,149.21,52.01,83.08,19.09,97.36,36.4,303.37,2020-02-19,Feb-20,3.0,0.0,,34.0,0.0,,,,,,,,,,,,,,,,,,,
93.93,,301.38,31.72,219.31,148.61,51.84,82.22,18.86,97.05,35.71,303.2,2020-02-20,Feb-20,1.0,0.0,,35.0,0.0,,,,,,,,,,,,,,,,,,,
93.96,,292.03,31.8,218.57,148.09,51.98,82.19,18.47,96.19,35.76,300.47,2020-02-21,Feb-20,5.0,0.0,,40.0,0.0,,,,,,,,,,,,,,,,,,,
92.17,,283.49,30.0,207.87,146.5,49.29,80.61,19.23,92.72,35.04,286.89,2020-02-24,Feb-20,4.0,0.0,,52.0,0.0,,,,,,,,,,,,,,,,,,,
93.32,,279.21,30.0,203.34,145.99,49.45,81.53,22.15,90.57,34.68,280.15,2020-02-25,Feb-20,4.0,0.0,,56.0,0.0,,,,,,,,,,,,,,,,,,,
88.62,,269.84,31.85,193.72,145.35,47.96,80.66,29.05,88.59,34.24,264.72,2020-02-26,Feb-20,8.0,0.0,,64.0,0.0,,,,,,,,,,,,,,,,,,,
86.19,,263.06,31.45,184.49,142.56,45.78,80.71,35.88,86.75,34.44,258.42,2020-02-27,Feb-20,5.0,1.0,,69.0,1.0,,,,,,,,,,,,,,,,,,,
82.79,,249.94,33.4,176.25,135.36,42.11,76.68,23.38,83.93,33.49,246.2,2020-02-28,Feb-20,4.0,0.0,,73.0,1.0,,,,,,,,,,,,,,,,,,,
86.0,,259.6,35.01,183.41,134.78,42.93,77.13,27.0,85.6,33.91,257.34,2020-03-02,Mar-20,34.0,6.0,617.0,134.0,8.0,1480.0,,,,,,,,,,,,,,,,,,
89.44,,270.13,36.65,194.34,140.0,44.39,81.4,27.8035,85.74,35.18,275.35,2020-03-03,Mar-20,51.0,3.0,889.0,185.0,11.0,2369.0,,,,,,,,,,,,,,,,,,
89.27,,286.55,39.0,208.04,137.68,43.4,81.5,27.99,86.7,35.1,290.0,2020-03-04,Mar-20,70.0,1.0,1203.0,255.0,12.0,3572.0,,,,,,,,,,,,,,,,,,
90.06,,287.65,37.71,203.03,140.8,42.1,81.53,27.49,85.43,35.65,281.6,2020-03-05,Mar-20,77.0,3.0,1523.0,332.0,15.0,5095.0,,,,,,,,,,,,,,,,,,
88.73,,278.18,37.62,194.21,138.48,38.78,79.97,27.98,84.33,34.7,275.42,2020-03-06,Mar-20,125.0,3.0,1772.0,457.0,18.0,6867.0,,,,,,,,,,,,,,,,,,
84.0,,264.0,35.15,181.26,136.33,35.42,78.0,30.0,82.95,33.46,264.465,2020-03-09,Mar-20,384.0,4.0,3480.0,1190.0,31.0,14382.0,,,,,,,,,,,,,,,,,,
88.19,,278.33,35.08,187.79,139.97,34.51,80.48,25.71,84.96,34.57,279.72,2020-03-10,Mar-20,476.0,7.0,4832.0,1666.0,38.0,19214.0,,,,,,,,,,,,,,,,,,
85.8,,278.6,33.4,191.24,138.09,33.63,79.83,22.54,83.28,33.76,274.76,2020-03-11,Mar-20,472.0,12.0,8891.0,2138.0,50.0,28105.0,,,,,,,,,,,,,,,,,,
78.85,,262.03,28.99,175.16,127.31,30.12,74.4,22.8997,76.19,30.48,260.0,2020-03-12,Mar-20,665.0,7.0,11728.0,2803.0,57.0,39833.0,,,,,,,,,,,,,,,,,,
83.36,,267.5,30.0,171.95,129.32,30.98,76.22,23.0,79.21,31.27,260.99,2020-03-13,Mar-20,799.0,10.0,13047.0,3602.0,67.0,52880.0,,,,,,,,,,,,,,,,,,
79.0,,226.5,49.36,150.0,123.57,26.87,70.77,23.76,70.07,29.94,243.92,2020-03-16,Mar-20,1723.0,17.0,39849.0,7731.0,115.0,134499.0,,,,,,,,,,,,,,,,,,
75.71,,229.76,65.0,154.21,128.55,27.71,71.65,29.36,73.81,31.64,230.82,2020-03-17,Mar-20,2179.0,22.0,50396.0,9910.0,137.0,184895.0,,,,,,,,,,,,,,,,,,
70.0,,224.45,90.39,145.0,131.02,25.96,71.45,27.13,73.7,30.77,225.75,2020-03-18,Mar-20,2769.0,55.0,60667.0,12679.0,192.0,245562.0,,,,,,,,,,,,,,,,,,
69.1,,206.22,83.2,141.6,134.99,27.5,71.35,32.78,75.14,32.22,216.98,2020-03-19,Mar-20,3656.0,58.0,76323.0,16335.0,250.0,321885.0,,,,,,,,,,,,,,,,,,
73.0,,204.29,54.95,149.32,126.83,27.45,69.55,29.25,75.95,30.28,223.18,2020-03-20,Mar-20,4568.0,68.0,75805.0,20903.0,318.0,397690.0,,,,,,,,,,,,,,,,,,
67.38,,188.54,59.0,140.25,117.0,24.02,70.27,28.71,73.73,28.76,202.04,2020-03-23,Mar-20,8047.0,111.0,104605.0,41231.0,587.0,656096.0,,,,,,,,,,,,,,,,,,
68.16,,183.98,58.9,141.94,118.76,24.99,68.99,27.09,73.9,29.51,202.14,2020-03-24,Mar-20,8813.0,160.0,114711.0,50044.0,747.0,770807.0,,,,,,,,,,,,,,,,,,
67.92,,190.09,53.63,145.0,118.91,28.34,68.41,25.0,75.54,29.5,219.09,2020-03-25,Mar-20,10507.0,207.0,129285.0,60551.0,954.0,900092.0,,,,,,,,,,,,,,,,,,
68.82,,221.28,52.0,158.31,120.57,30.14,68.14,27.56,76.89,29.89,234.03,2020-03-26,Mar-20,14048.0,229.0,135850.0,74599.0,1183.0,1035942.0,,,,,,,,,,,,,,,,,,
71.63,,217.61,54.83,160.74,121.65,30.73,71.8,28.37,77.54,30.8,242.94,2020-03-27,Mar-20,15319.0,344.0,121756.0,89918.0,1527.0,1157698.0,,,,,,,,,,,,,,,,,,
73.52,,224.66,60.0,162.74,128.46,30.72,73.62,30.59,80.56,31.05,242.64,2020-03-30,Mar-20,11761.0,302.0,142286.0,138601.0,2572.0,1533740.0,,,,,,,,,,,,,,,,,,
75.4,,235.28,59.86,176.98,134.99,31.33,76.25,30.6,81.29,32.4,243.48,2020-03-31,Mar-20,20131.0,635.0,153137.0,158732.0,3207.0,1686877.0,,,,,,,,,,,,,,,,,,
72.12,,217.01,56.35,169.72,127.7,28.46,74.66,30.05,81.01,31.92,238.69,2020-04-01,Apr-20,22232.0,712.0,161795.0,180964.0,3919.0,1848672.0,,,,,,,,,,,,,,,,,,
72.78,,210.53,55.5,168.44,129.12,27.48,75.98,30.6,81.98,31.9,235.3,2020-04-02,Apr-20,24432.0,841.0,169304.0,205396.0,4760.0,2017976.0,,,,,,,,,,,,,,,,,,
74.65,,208.89,57.98,167.33,132.38,27.79,76.28,32.81,83.7,32.63,238.32,2020-04-03,Apr-20,26234.0,826.0,147758.0,231630.0,5586.0,2165734.0,,,,,,,,,,,,,,,,,,
75.74,,215.51,55.5,171.68,137.01,29.95,78.33,34.91,85.1,33.92,240.0,2020-04-06,Apr-20,24590.0,1002.0,179993.0,304106.0,8677.0,2627490.0,,,,,,,,,,,,,,,,,,
78.38,,235.7,50.0,181.47,139.86,32.85,81.68,33.81,86.51,35.0,259.81,2020-04-07,Apr-20,25313.0,1352.0,168334.0,329419.0,10029.0,2795824.0,,,,,,,,,,,,,,,,,,
76.44,,227.15,48.1,179.64,137.75,31.97,79.18,32.36,84.71,33.99,247.69,2020-04-08,Apr-20,27732.0,1444.0,174076.0,357151.0,11473.0,2969900.0,,,,,,,,,,,,,,,,,,
78.56,,240.94,52.01,186.89,144.01,34.41,81.17,32.55,85.0,35.03,265.0,2020-04-09,Apr-20,28619.0,1401.0,172118.0,385770.0,12874.0,3142018.0,,,,,,,,,,,,,,,,,,
80.66,,240.78,46.02,180.51,140.0,34.86,81.82,32.0,85.0,35.96,262.06,2020-04-13,Apr-20,21117.0,1181.0,162586.0,483199.0,18118.0,3740883.0,,,,,,,,,,,,,,,,,,
80.62,,245.76,43.82,181.04,145.42,35.14,82.33,34.0,86.33,35.93,269.0,2020-04-14,Apr-20,22123.0,1728.0,172412.0,505322.0,19846.0,3913295.0,,,,,,,,,,,,,,,,,,
80.51,,249.15,40.9,182.76,145.55,32.58,81.23,34.64,84.72,36.06,276.33,2020-04-15,Apr-20,21812.0,1952.0,184293.0,527134.0,21798.0,4097588.0,,,,,,,,,,,,,,,,,,
82.73,,254.51,38.76,184.75,148.31,32.22,82.65,38.0735,87.54,36.12,283.44,2020-04-16,Apr-20,27478.0,1807.0,198617.0,554612.0,23605.0,4296205.0,,,,,,,,,,,,,,,,,,
84.0,,279.01,40.3,198.63,151.99,32.56,83.95,48.99,88.81,36.5,300.99,2020-04-17,Apr-20,26331.0,1759.0,167368.0,580943.0,25364.0,4463573.0,,,,,,,,,,,,,,,,,,
83.54,,262.48,41.49,191.49,150.93,31.81,82.82,45.0,89.73,36.38,285.3,2020-04-20,Apr-20,23865.0,1556.0,221320.0,652200.0,29780.0,4979861.0,,,,,,,,,,,,,,,,,,
82.51,,255.0,45.27,184.04,150.12,31.33,81.62,53.0,88.76,35.78,274.95,2020-04-21,Apr-20,22868.0,2164.0,235936.0,675068.0,31944.0,5215797.0,,,,,,,,,,,,,,,,,,
81.23,,255.09,54.44,182.94,152.81,32.37,79.2,50.61,89.29,36.96,279.58,2020-04-22,Apr-20,27335.0,1795.0,233372.0,702403.0,33739.0,5449169.0,,,,,,,,,,,,,,,,,,
82.18,,264.71,58.0,183.0,154.25,32.08,80.19,49.1,88.27,36.28,279.06,2020-04-23,Apr-20,29956.0,1592.0,259672.0,732359.0,35331.0,5708841.0,,,,,,,,,,,,,,,,,,
82.87,,265.48,51.24,185.53,155.57,32.25,81.6,47.15,88.21,36.84,287.29,2020-04-24,Apr-20,31456.0,1700.0,219677.0,763815.0,37031.0,5928518.0,,,,,,,,,,,,,,,,,,
84.03,,267.56,48.89,190.37,154.81,33.59,81.23,51.53,89.98,37.59,293.21,2020-04-27,Apr-20,22376.0,1196.0,269839.0,840148.0,40860.0,6595978.0,,,,,,,,,,,,,,,,,,
85.7,,274.22,48.6,196.53,151.25,35.99,81.18,50.4,90.48,39.05,298.0,2020-04-28,Apr-20,22712.0,1817.0,294899.0,862860.0,42677.0,6890877.0,,,,,,,,,,,,,,,,,,
83.72,,280.0,48.0,192.91,151.38,36.95,82.19,46.6,87.34,38.46,292.0,2020-04-29,Apr-20,24725.0,2102.0,322681.0,887585.0,44779.0,7213558.0,,,,,,,,,,,,,,,,,,
82.97,,278.74,49.21,197.25,148.46,36.4,79.82,46.78,85.93,38.0,286.65,2020-04-30,Apr-20,28654.0,1980.0,336832.0,916239.0,46759.0,7550390.0,,,,,,,,,,,,,,,,,,
81.95,,275.34,46.0,192.0,149.62,35.0,78.86,48.71,84.0,37.85,288.39,2020-05-01,May-20,29663.0,1653.0,268454.0,945902.0,48412.0,7818844.0,,,,,,,,,,,,,,,,,,
82.22,,268.0,45.2,181.0,148.77,34.0,78.02,48.05,84.08,37.6,284.49,2020-05-04,May-20,20424.0,1026.0,319458.0,1017397.0,51986.0,8596779.0,,,,,,,,,,,,,,,,,,
82.95,,274.5,48.41,187.03,149.0,34.67,77.25,50.48,84.62,38.81,289.96,2020-05-05,May-20,22079.0,2232.0,359761.0,1039476.0,54218.0,8956540.0,,,,,,,,,,,,,,,,,,
86.28,,276.27,50.14,192.28,150.0,34.77,78.35,48.45,85.38,38.97,295.1,2020-05-06,May-20,23888.0,2149.0,362735.0,1063364.0,56367.0,9319275.0,,,,,,,,,,,,,,,,,,
86.52,,273.87,49.26,185.52,149.37,33.43,77.0,55.78,85.29,38.41,291.06,2020-05-07,May-20,27807.0,1914.0,403763.0,1091171.0,58281.0,9723038.0,,,,,,,,,,,,,,,,,,
84.42,,270.5,49.16,187.12,148.92,35.24,76.5,53.06,85.14,37.25,289.49,2020-05-08,May-20,26657.0,1440.0,335787.0,1117828.0,59721.0,10058825.0,,,,,,,,,,,,,,,,,,
85.08,,270.94,49.61,187.63,148.45,34.55,76.03,59.6,84.86,37.25,285.56,2020-05-11,May-20,19045.0,959.0,422065.0,1182083.0,62945.0,11049907.0,,,,,,,,,,,,,,,,,,
90.0,,275.88,50.4,190.7,150.1,34.33,78.15,65.99,86.44,38.12,291.77,2020-05-12,May-20,23664.0,1416.0,450444.0,1205747.0,64361.0,11500351.0,,,,,,,,,,,,,,,,,,
90.74,,271.08,50.5,188.33,146.08,32.0,76.66,63.8003,85.48,37.31,284.49,2020-05-13,May-20,16219.0,1384.0,450399.0,1221966.0,65745.0,11950750.0,,,,,,,,,,,,,,,,,,
87.62,,265.17,48.56,179.68,145.39,30.06,77.28,64.79,82.86,36.8,275.93,2020-05-14,May-20,33237.0,1836.0,445678.0,1255203.0,67581.0,12396428.0,,,,,,,,,,,,,,,,,,
90.01,,271.06,48.51,183.67,147.87,31.41,80.11,63.79,84.24,37.96,292.41,2020-05-15,May-20,25448.0,1462.0,366141.0,1280651.0,69043.0,12762569.0,,,,,,,,,,,,,,,,,,
92.0,,284.97,54.74,195.24,152.49,33.3,81.0,86.14,84.78,38.34,298.48,2020-05-18,May-20,22502.0,868.0,434082.0,1346887.0,71875.0,13854260.0,,,,,,,,,,,,,,,,,,
91.26,,280.0,57.0,192.86,150.1,33.21,79.47,78.07,84.99,37.85,290.74,2020-05-19,May-20,21331.0,1098.0,463006.0,1368218.0,72973.0,14317266.0,,,,,,,,,,,,,,,,,,
92.13,,285.0,53.21,193.94,149.75,33.0,78.03,70.01,85.74,37.95,292.9,2020-05-20,May-20,23125.0,1300.0,459823.0,1391343.0,74273.0,14777089.0,,,,,,,,,,,,,,,,,,
91.28,,278.95,54.1,187.96,148.5,33.0,76.76,73.05,86.2,37.57,286.04,2020-05-21,May-20,24776.0,1031.0,492610.0,1416119.0,75304.0,15269699.0,,,,,,,,,,,,,,,,,,
92.87,,279.1,52.15,189.46,144.57,33.54,76.17,69.93,83.85,37.11,287.3,2020-05-22,May-20,24889.0,1712.0,390392.0,1441008.0,77016.0,15660091.0,,,,,,,,,,,,,,,,,,
93.45,,283.77,52.4,193.76,146.19,35.0,78.26,66.4,85.13,37.65,296.5,2020-05-26,May-20,16342.0,778.0,553789.0,1517104.0,80021.0,17351427.0,,,,,,,,,,,,,,,,,,
90.54,,286.0,49.53,196.64,144.32,38.0,77.0,51.2,84.24,37.41,297.42,2020-05-27,May-20,19307.0,1245.0,536765.0,1536411.0,81266.0,17888192.0,,,,,,,,,,,,,,,,,,
90.87,,290.0,48.34,200.0,146.02,37.51,78.6,53.5,85.07,37.84,305.95,2020-05-28,May-20,23117.0,1173.0,547321.0,1559528.0,82439.0,18435513.0,,,,,,,,,,,,,,,,,,
91.0,,291.89,48.19,200.57,147.96,35.82,79.46,57.45,87.33,38.27,304.72,2020-05-29,May-20,22958.0,992.0,454174.0,1582486.0,83431.0,18889687.0,,,,,,,,,,,,,,,,,,
92.05,,293.23,50.0,196.44,147.29,35.82,80.18,62.76,87.12,35.5,304.02,2020-06-01,Jun-20,16889.0,636.0,522297.0,1643380.0,85561.0,20224997.0,,,,,,,,,,,,,,,,,,
90.97,,291.18,51.98,198.21,147.06,36.79,79.54,58.7,85.84,35.53,305.58,2020-06-02,Jun-20,20572.0,898.0,582629.0,1663952.0,86459.0,20807626.0,,,,,,,,,,,,,,,,,,
91.47,,296.0,51.85,203.56,148.52,37.39,81.0,57.51,85.55,36.29,307.85,2020-06-03,Jun-20,20323.0,978.0,618808.0,1684275.0,87437.0,21426434.0,,,,,,,,,,,,,,,,,,
90.28,,286.84,50.45,199.46,146.8,37.53,81.27,61.61,85.5,35.71,303.18,2020-06-04,Jun-20,20040.0,835.0,573428.0,1704315.0,88272.0,21999862.0,,,,,,,,,,,,,,,,,,
93.5,,283.35,49.8,205.0,147.69,42.42,82.11,58.49,85.67,36.24,304.0,2020-06-05,Jun-20,24183.0,829.0,464583.0,1728498.0,89101.0,22464445.0,,,,,,,,,,,,,,,,,,
92.91,,286.35,49.22,207.98,145.88,41.67,81.15,58.3,85.74,35.8,308.64,2020-06-08,Jun-20,17820.0,754.0,560586.0,1786825.0,91046.0,23880166.0,,,,,,,,,,,,,,,,,,
94.95,,300.0,47.8,213.99,148.25,41.56,83.19,58.55,88.02,36.5,309.9,2020-06-09,Jun-20,18373.0,799.0,629040.0,1805198.0,91845.0,24509206.0,,,,,,,,,,,,,,,,,,
96.99,,293.0,47.8,214.47,146.6,41.25,82.44,58.8,88.56,36.36,308.94,2020-06-10,Jun-20,21771.0,826.0,615060.0,1826969.0,92671.0,25124266.0,,,,,,,,,,,,,,,,,,
95.69,,283.9,49.0,204.18,148.58,36.84,80.81,62.95,87.56,35.6,303.36,2020-06-11,Jun-20,22581.0,862.0,616758.0,1849550.0,93533.0,25741024.0,,,,,,,,,,,,,,,,,,
93.74,,272.56,49.37,197.83,142.84,37.55,77.89,62.355,85.14,34.08,290.65,2020-06-12,Jun-20,28055.0,691.0,531849.0,1877605.0,94224.0,26272873.0,,,,,,,,,,,,,,,,,,
91.27,,257.83,48.72,185.27,141.0,35.8,74.91,65.9,85.4,33.3,278.02,2020-06-15,Jun-20,20452.0,520.0,673173.0,1944205.0,95865.0,27865885.0,,,,,,,,,,,,,,,,,,
94.86,,273.0,51.0,193.85,144.09,40.24,75.38,66.31,87.28,33.59,295.44,2020-06-16,Jun-20,24593.0,647.0,706181.0,1968798.0,96512.0,28572066.0,,,,,,,,,,,,,,,,,,
96.85,,268.66,49.75,194.52,144.9,38.73,77.36,63.6,89.19,33.59,295.1,2020-06-17,Jun-20,25488.0,654.0,702203.0,1994286.0,97166.0,29274269.0,,,,,,,,,,,,,,,,,,
95.56,,263.92,49.86,190.36,142.52,37.44,75.63,63.03,89.89,33.27,290.43,2020-06-18,Jun-20,28194.0,637.0,704527.0,2022480.0,97803.0,29978796.0,,,,,,,,,,,,,,,,,,
97.72,,270.27,50.9,194.08,145.79,39.06,77.13,64.99,90.87,33.69,294.43,2020-06-19,Jun-20,32868.0,725.0,584336.0,2055348.0,98528.0,30563132.0,,,,,,,,,,,,,,,,,,
96.64,,265.0,51.95,190.29,143.47,36.96,77.37,65.92,90.67,33.33,289.79,2020-06-22,Jun-20,28572.0,413.0,700814.0,2143784.0,99901.0,32233546.0,,,,,,,,,,,,,,,,,,
98.42,,268.23,55.62,192.14,143.74,37.82,77.5,64.1,90.86,33.2,294.01,2020-06-23,Jun-20,37702.0,715.0,767274.0,2181486.0,100616.0,33000820.0,,,,,,,,,,,,,,,,,,
96.46,,265.08,53.0,190.1,141.49,36.45,76.73,63.23,89.96,32.71,293.99,2020-06-24,Jun-20,36883.0,674.0,771742.0,2218369.0,101290.0,33772562.0,,,,,,,,,,,,,,,,,,
95.18,,256.71,54.51,183.1,140.57,35.33,75.65,67.0,88.79,32.11,288.28,2020-06-25,Jun-20,46854.0,701.0,810296.0,2265223.0,103815.0,34582858.0,,,,,,,,,,,,,,,,,,
96.89,,259.85,56.63,184.92,139.53,35.79,76.35,60.71,88.57,32.25,295.14,2020-06-26,Jun-20,46226.0,689.0,693840.0,2311449.0,104504.0,35276698.0,,,,,,,,,,,,,,,,,,
96.5,,258.15,65.68,186.68,138.74,35.52,75.9,61.82,88.02,32.46,288.45,2020-06-29,Jun-20,38486.0,460.0,856414.0,2430384.0,105947.0,37364667.0,,,,,,,,,,,,,,,,,,
95.97,,259.75,66.16,187.53,139.4,35.35,76.75,62.18,86.49,32.53,288.57,2020-06-30,Jun-20,46496.0,628.0,885037.0,2476880.0,106575.0,38249704.0,,,,,,,,,,,,,,,,,,
98.5,,267.19,77.7,187.96,140.69,36.51,77.43,63.0,87.47,34.54,295.83,2020-07-01,Jul-20,58951.0,763.0,859004.0,2535831.0,107338.0,39108708.0,,,,,,,,,,,,,,,,,,
99.45,,270.95,68.245,191.96,141.25,36.5,78.57,60.0,87.46,34.64,300.5,2020-07-02,Jul-20,55197.0,694.0,801413.0,2591028.0,108032.0,39910121.0,,,,,,,,,,,,,,,,,,
99.64,,271.37,65.59,191.8,142.17,36.69,79.24,58.55,88.4,34.95,303.0,2020-07-06,Jul-20,50988.0,621.0,903863.0,2791226.0,110421.0,42687872.0,,,,,,,,,,,,,,,,,,
98.68,,266.52,64.0,186.95,141.39,36.59,79.0,58.8,88.03,34.05,300.66,2020-07-07,Jul-20,56732.0,916.0,981279.0,2847958.0,111337.0,43669151.0,,,,,,,,,,,,,,,,,,
99.75,,266.27,67.21,182.48,142.87,36.19,78.63,60.79,87.7,34.01,297.35,2020-07-08,Jul-20,64318.0,1079.0,1012346.0,2912276.0,112416.0,44681497.0,,,,,,,,,,,,,,,,,,
99.08,,262.22,66.61,179.5,142.76,36.74,77.94,62.09,88.2,33.73,295.1,2020-07-09,Jul-20,61889.0,945.0,1016406.0,2974165.0,113361.0,45697903.0,,,,,,,,,,,,,,,,,,
98.06,,256.93,67.0,174.35,142.75,35.48,76.75,64.65,87.17,33.66,294.24,2020-07-10,Jul-20,68207.0,935.0,840495.0,3042372.0,114296.0,46538398.0,,,,,,,,,,,,,,,,,,
97.36,,256.39,78.47,176.35,143.61,37.5,77.0,63.89,86.69,34.73,292.09,2020-07-13,Jul-20,55950.0,731.0,1004235.0,3225134.0,116744.0,49109041.0,,,,,,,,,,,,,,,,,,
96.97,,256.44,82.57,176.97,145.32,37.34,77.54,74.0,86.15,35.37,297.81,2020-07-14,Jul-20,64754.0,916.0,1035695.0,3289888.0,117660.0,50144736.0,,,,,,,,,,,,,,,,,,
100.0,,263.25,86.08,183.1,149.73,38.72,79.24,87.52,87.85,35.99,301.12,2020-07-15,Jul-20,71955.0,1110.0,1029397.0,3361843.0,118770.0,51174133.0,,,,,,,,,,,,,,,,,,
99.69,,267.28,80.5,181.0,148.68,38.24,79.78,80.16,87.12,35.6,305.01,2020-07-16,Jul-20,69238.0,1073.0,1047771.0,3431081.0,119843.0,52221904.0,,,,,,,,,,,,,,,,,,
100.29,,266.12,76.54,181.28,150.0,38.73,79.72,83.35,87.51,35.86,309.09,2020-07-17,Jul-20,76692.0,1075.0,912739.0,3507773.0,120918.0,53134643.0,,,,,,,,,,,,,,,,,,
100.76,,266.12,91.747,179.97,150.23,38.23,79.87,87.86,88.66,37.49,306.79,2020-07-20,Jul-20,58443.0,870.0,1036732.0,3692967.0,123698.0,55797737.0,,,,,,,,,,,,,,,,,,
99.81,,260.53,92.0,178.0,149.6,38.02,79.72,80.91,87.23,36.94,305.03,2020-07-21,Jul-20,63402.0,1173.0,1110157.0,3756369.0,124871.0,56907894.0,,,,,,,,,,,,,,,,,,
97.8,,266.28,99.19,178.34,149.93,38.04,79.32,79.61,86.8,38.23,304.86,2020-07-22,Jul-20,72107.0,1184.0,1084440.0,3828476.0,126055.0,57992334.0,,,,,,,,,,,,,,,,,,
98.24,,267.85,97.5135,177.05,150.21,38.21,79.15,82.05,86.36,39.23,308.2,2020-07-23,Jul-20,73355.0,1260.0,1075074.0,3901831.0,127315.0,59067408.0,,,,,,,,,,,,,,,,,,
98.05,,271.0,86.3,180.81,150.5,38.73,77.85,69.05,84.77,38.03,303.33,2020-07-24,Jul-20,73181.0,1281.0,882249.0,3975012.0,128596.0,59949657.0,,,,,,,,,,,,,,,,,,
96.35,,269.0,87.44,179.9,147.37,38.02,76.41,80.63,84.34,37.36,298.43,2020-07-27,Jul-20,53385.0,940.0,968589.0,4147762.0,131618.0,62394274.0,,,,,,,,,,,,,,,,,,
97.0,,263.35,89.0,175.24,147.4,37.62,79.19,81.0,84.37,38.54,297.89,2020-07-28,Jul-20,58897.0,1176.0,1040979.0,4206659.0,132794.0,63435253.0,,,,,,,,,,,,,,,,,,
96.87,,267.51,85.54,177.12,146.39,37.61,79.25,81.98,84.0,39.3,301.46,2020-07-29,Jul-20,64548.0,1164.0,1038660.0,4271207.0,133958.0,64473913.0,,,,,,,,,,,,,,,,,,
96.31,,276.42,79.05,179.21,147.44,37.61,78.73,78.0,83.08,38.28,301.68,2020-07-30,Jul-20,66478.0,1409.0,990988.0,4337685.0,135367.0,65464901.0,,,,,,,,,,,,,,,,,,
95.54,,277.05,86.0,177.04,146.66,37.53,80.89,78.2,84.05,38.67,303.44,2020-07-31,Jul-20,68412.0,1380.0,793004.0,4406097.0,136747.0,66257905.0,,,,,,,,,,,,,,,,,,
95.19,,275.22,82.99,173.89,146.39,37.47,82.15,74.98,83.88,38.61,303.59,2020-08-03,Aug-20,45242.0,881.0,884258.0,4558780.0,139665.0,68544087.0,,,,,,,,,,,,,,,,,,
95.92,,269.38,84.44,172.49,146.99,37.2,82.55,78.192,83.65,38.31,301.91,2020-08-04,Aug-20,51750.0,1085.0,965967.0,4610530.0,140750.0,69510054.0,,,,,,,,,,,,,,,,,,
94.47,,272.85,82.82,175.43,149.1,37.44,82.07,77.49,84.21,38.47,306.83,2020-08-05,Aug-20,55715.0,1264.0,991066.0,4666245.0,142014.0,70501120.0,,,,,,,,,,,,,,,,,,
93.32,,274.92,79.29,173.21,148.4,37.49,81.46,75.79,83.47,38.77,312.0,2020-08-06,Aug-20,54600.0,1203.0,1016143.0,4720845.0,143217.0,71517263.0,,,,,,,,,,,,,,,,,,
92.69,,271.23,77.09,173.2,147.51,36.92,80.79,74.38,82.66,38.3,313.34,2020-08-07,Aug-20,61885.0,1308.0,815965.0,4782730.0,144525.0,72333228.0,,,,,,,,,,,,,,,,,,
92.63,,277.09,77.0,177.14,148.86,38.89,81.01,74.27,82.36,38.55,317.0,2020-08-10,Aug-20,44088.0,818.0,909628.0,4924486.0,147274.0,74655066.0,,,,,,,,,,,,,,,,,,
92.31,,283.07,69.0,185.0,149.14,40.94,81.75,69.52,83.48,38.56,322.92,2020-08-11,Aug-20,58824.0,1095.0,1028648.0,4983310.0,148369.0,75683714.0,,,,,,,,,,,,,,,,,,
93.45,,282.64,70.89,185.14,147.54,41.48,81.37,75.67,84.5,37.83,318.0,2020-08-12,Aug-20,54839.0,1335.0,980679.0,5038149.0,149704.0,76664393.0,,,,,,,,,,,,,,,,,,
95.14,,281.78,68.25,182.44,148.54,39.5,82.13,69.09,85.6,38.07,320.68,2020-08-13,Aug-20,51764.0,1197.0,961908.0,5089913.0,150901.0,77626301.0,,,,,,,,,,,,,,,,,,
